Date	Total Discharge (cfs)	Baseflow (cfs)	Stormflow (cfs)
1/20/2007	2.7	2.7	0
1/21/2007	2.7	2.7	0
1/22/2007	3.9	2.8	1.1
1/23/2007	3.6	2.8	0.8
1/24/2007	2.8	2.8	0
1/25/2007	2.6	2.6	0
1/26/2007	2.8	2.6	0.2
1/27/2007	3	2.6	0.4
1/28/2007	2.8	2.6	0.2
1/29/2007	2.7	2.6	0.1
1/30/2007	2.6	2.6	0
1/31/2007	2.5	2.3	0.2
2/1/2007	2.4	2.3	0.1
2/2/2007	2.3	2.3	0
2/3/2007	2.2	2.1	0.1
2/4/2007	2.1	2.1	0
2/5/2007	2.1	2.1	0
2/6/2007	2	1.9	0.1
2/7/2007	1.9	1.9	0
2/8/2007	1.9	1.9	0
2/9/2007	1.8	1.8	0
2/10/2007	1.8	1.8	0
2/11/2007	1.8	1.8	0
2/12/2007	1.7	1.7	0
2/13/2007	1.7	1.7	0
2/14/2007	1.7	1.7	0
2/15/2007	1.6	1.6	0
2/16/2007	1.6	1.6	0
2/17/2007	1.6	1.6	0
2/18/2007	1.6	1.6	0
2/19/2007	3.8	1.6	2.2
2/20/2007	7	1.6	5.4
2/21/2007	11.67	4.09	7.58
2/22/2007	7.52	4.09	3.43
2/23/2007	4.09	4.09	0
2/24/2007	3.28	3.28	0
2/25/2007	5.82	3.28	2.54
2/26/2007	10.19	3.28	6.91
2/27/2007	7.83	6.19	1.64
2/28/2007	6.19	6.19	0
3/1/2007	31.36	6.19	25.17
3/2/2007	19.8	6.64	13.16
3/3/2007	8.82	6.64	2.18
3/4/2007	6.64	6.64	0
3/5/2007	6.31	5.11	1.2
3/6/2007	5.11	5.11	0
3/7/2007	5.32	5.11	0.21
3/8/2007	5.51	5.51	0
3/9/2007	37.52	5.51	32.01
3/10/2007	55.75	5.51	50.24
3/11/2007	42.67	42.67	0
3/12/2007	75.25	42.67	32.58
3/13/2007	73.52	42.67	30.85
3/14/2007	34.33	10.59	23.74
3/15/2007	17.16	10.59	6.57
3/16/2007	10.59	10.59	0
3/17/2007	8.15	6.4	1.75
3/18/2007	6.8	6.4	0.4
3/19/2007	6.4	6.4	0
3/20/2007	5.84	5.84	0
3/21/2007	43.62	5.84	37.78
3/22/2007	109.92	5.84	104.08
3/23/2007	16.02	7.78	8.24
3/24/2007	10.44	7.78	2.66
3/25/2007	7.78	7.78	0
3/26/2007	6.63	6.25	0.38
3/27/2007	6.25	6.25	0
3/28/2007	55.07	6.25	48.82
3/29/2007	9.85	6.79	3.06
3/30/2007	6.79	6.79	0
3/31/2007	15.38	6.79	8.59
4/1/2007	42.42	9.26	33.16
4/2/2007	9.26	9.26	0
4/3/2007	305.49	9.26	296.23
4/4/2007	24.6	8.57	16.03
4/5/2007	12.39	8.57	3.82
4/6/2007	8.57	8.57	0
4/7/2007	6.82	5.73	1.09
4/8/2007	5.73	5.73	0
4/9/2007	6.45	5.73	0.72
4/10/2007	4.5	4.5	0
4/11/2007	9.86	4.5	5.36
4/12/2007	36.67	4.5	32.17
4/13/2007	25.77	9.07	16.7
4/14/2007	14.35	9.07	5.28
4/15/2007	9.07	9.07	0
4/16/2007	7.22	7.22	0
4/17/2007	8.98	7.22	1.76
4/18/2007	11.21	7.22	3.99
4/19/2007	8.27	4.83	3.44
4/20/2007	6.05	4.83	1.22
4/21/2007	4.83	4.83	0
4/22/2007	4.36	4.36	0
4/23/2007	16.72	4.36	12.36
4/24/2007	4.91	4.36	0.55
4/25/2007	36.75	22.92	13.83
4/26/2007	28.08	22.92	5.16
4/27/2007	22.92	22.92	0
4/28/2007	7.55	5.77	1.78
4/29/2007	5.77	5.77	0
4/30/2007	25.22	5.77	19.45
5/1/2007	19.22	5.21	14.01
5/2/2007	6.11	5.21	0.9
5/3/2007	5.21	5.21	0
5/4/2007	4.19	3.57	0.62
5/5/2007	4.25	3.57	0.68
5/6/2007	3.57	3.57	0
5/7/2007	3.58	3.33	0.25
5/8/2007	3.33	3.33	0
5/9/2007	4.53	3.33	1.2
5/10/2007	3.45	2.73	0.72
5/11/2007	2.99	2.73	0.26
5/12/2007	2.73	2.73	0
5/13/2007	2.64	2.64	0
5/14/2007	2.81	2.64	0.17
5/15/2007	70.43	2.64	67.79
5/16/2007	28.59	4.39	24.2
5/17/2007	8.18	4.39	3.79
5/18/2007	4.39	4.39	0
5/19/2007	3.53	3.19	0.34
5/20/2007	3.22	3.19	0.03
5/21/2007	3.19	3.19	0
5/22/2007	3.45	3.11	0.34
5/23/2007	3.34	3.11	0.23
5/24/2007	3.11	3.11	0
5/25/2007	3.08	3.08	0
5/26/2007	4.32	3.08	1.24
5/27/2007	3.53	3.08	0.45
5/28/2007	2.29	2.29	0
5/29/2007	2.66	2.29	0.37
5/30/2007	2.49	2.29	0.2
5/31/2007	8.7	8.7	0
6/1/2007	45.15	8.7	36.45
6/2/2007	10.63	8.7	1.93
6/3/2007	38.59	9.5	29.09
6/4/2007	76.52	9.5	67.02
6/5/2007	9.5	9.5	0
6/6/2007	3.65	3.65	0
6/7/2007	3.9	3.65	0.25
6/8/2007	37.73	3.65	34.08
6/9/2007	2.87	1.94	0.93
6/10/2007	2.12	1.94	0.18
6/11/2007	1.94	1.94	0
6/12/2007	1.85	1.74	0.11
6/13/2007	1.74	1.74	0
6/14/2007	1.76	1.74	0.02
6/15/2007	2.26	1.79	0.47
6/16/2007	1.79	1.79	0
6/17/2007	2.33	1.79	0.54
6/18/2007	32.39	3.23	29.16
6/19/2007	32.06	3.23	28.83
6/20/2007	3.23	3.23	0
6/21/2007	1.97	1.73	0.24
6/22/2007	1.73	1.73	0
6/23/2007	1.81	1.73	0.08
6/24/2007	1.8	1.8	0
6/25/2007	2.03	1.8	0.23
6/26/2007	1.83	1.8	0.03
6/27/2007	7.8	1.53	6.27
6/28/2007	1.87	1.53	0.34
6/29/2007	1.53	1.53	0
6/30/2007	1.45	1.42	0.03
7/1/2007	1.46	1.42	0.04
7/2/2007	1.42	1.42	0
7/3/2007	2.66	1.66	1
7/4/2007	5.9	1.66	4.24
7/5/2007	1.66	1.66	0
7/6/2007	1.63	1.46	0.17
7/7/2007	1.46	1.46	0
7/8/2007	1.55	1.46	0.09
7/9/2007	13.2	2.09	11.11
7/10/2007	11.64	2.09	9.55
7/11/2007	2.09	2.09	0
7/12/2007	1.79	1.79	0
7/13/2007	2.12	1.79	0.33
7/14/2007	13.73	1.79	11.94
7/15/2007	1.95	1.95	0
7/16/2007	2.04	1.95	0.09
7/17/2007	14.8	1.95	12.85
7/18/2007	2.48	1.91	0.57
7/19/2007	2.21	1.91	0.3
7/20/2007	1.91	1.91	0
7/21/2007	1.53	1.47	0.06
7/22/2007	1.47	1.47	0
7/23/2007	1.95	1.47	0.48
7/24/2007	1.71	1.71	0
7/25/2007	2.44	1.71	0.73
7/26/2007	8.67	1.71	6.96
7/27/2007	45.7	1.73	43.97
7/28/2007	2.29	1.73	0.56
7/29/2007	1.73	1.73	0
7/30/2007	1.66	1.56	0.1
7/31/2007	1.64	1.56	0.08
8/1/2007	1.56	1.56	0
8/2/2007	1.56	1.39	0.17
8/3/2007	1.45	1.39	0.06
8/4/2007	1.39	1.39	0
8/5/2007	69.4	3.24	66.16
8/6/2007	3.24	3.24	0
8/7/2007	68.63	3.24	65.39
8/8/2007	4.86	1.74	3.12
8/9/2007	3.03	1.74	1.29
8/10/2007	1.74	1.74	0
8/11/2007	1.53	1.53	0
8/12/2007	12.05	1.53	10.52
8/13/2007	1.8	1.53	0.27
8/14/2007	12.42	1.77	10.65
8/15/2007	3.77	1.77	2
8/16/2007	1.77	1.77	0
8/17/2007	1.69	1.69	0
8/18/2007	41.02	1.69	39.33
8/19/2007	98.34	1.69	96.65
8/20/2007	140.95	10.95	130
8/21/2007	10.95	10.95	0
8/22/2007	139.29	10.95	128.34
8/23/2007	47	11.81	35.19
8/24/2007	11.82	11.81	0.01
8/25/2007	11.81	11.81	0
8/26/2007	3.35	2.51	0.84
8/27/2007	4.1	2.51	1.59
8/28/2007	2.51	2.51	0
8/29/2007	5.81	1.72	4.09
8/30/2007	2.33	1.72	0.61
8/31/2007	1.72	1.72	0
9/1/2007	1.71	1.43	0.28
9/2/2007	1.57	1.43	0.14
9/3/2007	1.43	1.43	0
9/4/2007	1.49	1.49	0
9/5/2007	1.51	1.49	0.02
9/6/2007	1.59	1.49	0.1
9/7/2007	11.95	1.53	10.42
9/8/2007	1.89	1.53	0.36
9/9/2007	1.53	1.53	0
9/10/2007	36.99	1.82	35.17
9/11/2007	5.54	1.82	3.72
9/12/2007	1.82	1.82	0
9/13/2007	1.58	1.29	0.29
9/14/2007	1.43	1.29	0.14
9/15/2007	1.29	1.29	0
9/16/2007	1.28	1.26	0.02
9/17/2007	1.26	1.26	0
9/18/2007	1.3	1.26	0.04
9/19/2007	1.34	1.34	0
9/20/2007	1.34	1.34	0
9/21/2007	1.4	1.34	0.06
9/22/2007	3.48	1.29	2.19
9/23/2007	1.29	1.29	0
9/24/2007	1.3	1.29	0.01
9/25/2007	7.17	4.38	2.79
9/26/2007	4.48	4.38	0.1
9/27/2007	4.38	4.38	0
9/28/2007	2.51	1.32	1.19
9/29/2007	1.38	1.32	0.06
9/30/2007	1.32	1.32	0
10/1/2007	47.96	4.29	43.67
10/2/2007	6.24	4.29	1.95
10/3/2007	4.29	4.29	0
10/4/2007	1.78	1.33	0.45
10/5/2007	1.46	1.33	0.13
10/6/2007	1.33	1.33	0
10/7/2007	1.45	1.45	0
10/8/2007	7.13	1.45	5.68
10/9/2007	2.37	1.45	0.92
10/10/2007	2.71	2.23	0.48
10/11/2007	3.62	2.23	1.39
10/12/2007	2.23	2.23	0
10/13/2007	1.76	1.76	0
10/14/2007	27.43	1.76	25.67
10/15/2007	6.99	1.76	5.23
10/16/2007	68.03	12.14	55.89
10/17/2007	12.14	12.14	0
10/18/2007	44.06	12.14	31.92
10/19/2007	8.58	2.82	5.76
10/20/2007	3.93	2.82	1.11
10/21/2007	2.82	2.82	0
10/22/2007	5.17	2.68	2.49
10/23/2007	6.28	2.68	3.6
10/24/2007	2.68	2.68	0
10/25/2007	1.91	1.91	0
10/26/2007	2.38	1.91	0.47
10/27/2007	2.01	1.91	0.1
10/28/2007	1.68	1.61	0.07
10/29/2007	1.61	1.61	0
10/30/2007	1.73	1.61	0.12
10/31/2007	1.6	1.39	0.21
11/1/2007	1.52	1.39	0.13
11/2/2007	1.39	1.39	0
11/3/2007	1.27	1.17	0.1
11/4/2007	1.17	1.17	0
11/5/2007	1.36	1.17	0.19
11/6/2007	1.58	1.49	0.09
11/7/2007	1.51	1.49	0.02
11/8/2007	1.49	1.49	0
11/9/2007	1.46	1.46	0
11/10/2007	1.91	1.46	0.45
11/11/2007	1.65	1.46	0.19
11/12/2007	1.63	1.29	0.34
11/13/2007	1.29	1.29	0
11/14/2007	1.54	1.29	0.25
11/15/2007	1.58	1.45	0.13
11/16/2007	1.45	1.45	0
11/17/2007	2.82	1.45	1.37
11/18/2007	2.42	1.27	1.15
11/19/2007	1.27	1.27	0
11/20/2007	1.93	1.27	0.66
11/21/2007	3.42	1.17	2.25
11/22/2007	4.13	1.17	2.96
11/23/2007	1.17	1.17	0
11/24/2007	0.91	0.87	0.04
11/25/2007	0.87	0.87	0
11/26/2007	0.98	0.87	0.11
11/27/2007	0.95	0.91	0.04
11/28/2007	0.91	0.91	0
11/29/2007	0.91	0.91	0
11/30/2007	0.87	0.87	0
12/1/2007	0.93	0.87	0.06
12/2/2007	34.03	0.87	33.16
12/3/2007	5.19	1.27	3.92
12/4/2007	1.27	1.27	0
12/5/2007	1.5	1.27	0.23
12/6/2007	1.1	0.9	0.2
12/7/2007	1	0.9	0.1
12/8/2007	0.9	0.9	0
12/9/2007	0.89	0.89	0
12/10/2007	0.9	0.89	0.01
12/11/2007	1.2	0.89	0.31
12/12/2007	2.3	1.6	0.7
12/13/2007	2.6	1.6	1
12/14/2007	1.6	1.6	0
12/15/2007	1.1	1.1	0
12/16/2007	1.2	1.1	0.1
12/17/2007	1.1	1.1	0
12/18/2007	1	1	0
12/19/2007	1.1	1	0.1
12/20/2007	1.2	1	0.2
12/21/2007	5.3	5.3	0
12/22/2007	28	5.3	22.7
12/23/2007	67	5.3	61.7
12/24/2007	10	4.9	5.1
12/25/2007	6.3	4.9	1.4
12/26/2007	4.9	4.9	0
12/27/2007	6	4.2	1.8
12/28/2007	5	4.2	0.8
12/29/2007	4.2	4.2	0
12/30/2007	3.7	3.2	0.5
12/31/2007	3.7	3.2	0.5
1/1/2008	3.2	3.2	0
1/2/2008	3	2.6	0.4
1/3/2008	2.8	2.6	0.2
1/4/2008	2.6	2.6	0
1/5/2008	7	7	0
1/6/2008	25	7	18
1/7/2008	80	7	73
1/8/2008	69	16.41	52.59
1/9/2008	29.56	16.41	13.15
1/10/2008	16.41	16.41	0
1/11/2008	25.54	14.17	11.37
1/12/2008	14.17	14.17	0
1/13/2008	14.19	14.17	0.02
1/14/2008	9.19	5.47	3.72
1/15/2008	6.47	5.47	1
1/16/2008	5.47	5.47	0
1/17/2008	6.4	3.1	3.3
1/18/2008	3.7	3.1	0.6
1/19/2008	3.1	3.1	0
1/20/2008	2.5	2	0.5
1/21/2008	2.1	2	0.1
1/22/2008	2	2	0
1/23/2008	1.8	1.6	0.2
1/24/2008	1.7	1.6	0.1
1/25/2008	1.6	1.6	0
1/26/2008	1.6	1.6	0
1/27/2008	1.9	1.6	0.3
1/28/2008	9	1.6	7.4
1/29/2008	29	3.5	25.5
1/30/2008	9	3.5	5.5
1/31/2008	3.5	3.5	0
2/1/2008	2.8	2.2	0.6
2/2/2008	2.4	2.2	0.2
2/3/2008	2.2	2.2	0
2/4/2008	28	8.26	19.74
2/5/2008	20.89	8.26	12.63
2/6/2008	8.26	8.26	0
2/7/2008	6.64	4.8	1.84
2/8/2008	5.89	4.8	1.09
2/9/2008	4.8	4.8	0
2/10/2008	3.4	2.1	1.3
2/11/2008	2.7	2.1	0.6
2/12/2008	2.1	2.1	0
2/13/2008	2.3	1.9	0.4
2/14/2008	2.3	1.9	0.4
2/15/2008	1.9	1.9	0
2/16/2008	1.6	1.6	0
2/17/2008	120	1.6	118.4
2/18/2008	26.58	1.6	24.98
2/19/2008	9.6	3.9	5.7
2/20/2008	6.5	3.9	2.6
2/21/2008	3.9	3.9	0
2/22/2008	3.2	2.8	0.4
2/23/2008	2.8	2.8	0
2/24/2008	3	2.8	0.2
2/25/2008	2.8	2.8	0
2/26/2008	3.4	2.8	0.6
2/27/2008	3.2	2.8	0.4
2/28/2008	3	3	0
2/29/2008	3.4	3	0.4
3/1/2008	3	3	0
3/2/2008	18	10	8
3/3/2008	70	10	60
3/4/2008	10	10	0
3/5/2008	7	6.3	0.7
3/6/2008	7.4	6.3	1.1
3/7/2008	6.3	6.3	0
3/8/2008	5.5	4.7	0.8
3/9/2008	4.7	4.7	0
3/10/2008	7.22	4.7	2.52
3/11/2008	11.94	11.94	0
3/12/2008	15.48	11.94	3.54
3/13/2008	60.1	11.94	48.16
3/14/2008	64.44	18.17	46.27
3/15/2008	29.89	18.17	11.72
3/16/2008	18.17	18.17	0
3/17/2008	13.31	13.31	0
3/18/2008	34.14	13.31	20.83
3/19/2008	25.61	13.31	12.3
3/20/2008	20.03	13.42	6.61
3/21/2008	13.42	13.42	0
3/22/2008	23.13	13.42	9.71
3/23/2008	19.54	16.77	2.77
3/24/2008	16.77	16.77	0
3/25/2008	46.4	16.77	29.63
3/26/2008	49.29	21.61	27.68
3/27/2008	37.31	21.61	15.7
3/28/2008	21.61	21.61	0
3/29/2008	15.31	13.22	2.09
3/30/2008	13.22	13.22	0
3/31/2008	152.07	13.22	138.85
4/1/2008	40.56	18.31	22.25
4/2/2008	18.31	18.31	0
4/3/2008	19	18.31	0.69
4/4/2008	30.77	9.57	21.2
